uri,cid,author_handle,author_did,indexedAt,createdAt,text,reply_root_uri,reply_parent_uri,is_repost,like_count,repost_count,reply_count,quote_count,news_title,news_description,news_uri,engagement,cluster,cluster_like_count,cluster_reply_count,cluster_quote_count,cluster_repost_count,cluster_size,cluster_engagement_count,cluster_engagement_rank
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lxoiszeeex2m,bafyreiagu4bbzuthgvy25t53i433r4fowip732ddkxqi35btd6ayp4bd5a,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-31T06:52:15.502Z,2025-08-31T06:30:12.000000Z,"Naoise Dolan: I've protested Israel's actions every way I can. Now, I'm joining the flotilla sailing for Gaza

Author Naoise Dolan explains why she’s joining a flotilla mission to Gaza – and why it’s long past time for Western leaders to take action.
",,,0,2,0,0,0,,,https://www.thejournal.ie/readme/gaza-sumud-flotilla-protest-irish-author-naoise-dolan-6803678-Aug2025/,2.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3ly6bsqmlnf2h,bafyreidimbiceruw3lmf22tavymqbz5lacpfiff6wqq67snfefxk5rakta,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-09-06T13:29:26.005Z,2025-09-06T13:00:52.000000Z,"‘I still want to achieve’: people living with stage 4 cancer embrace Chris Hoy charity ride

Inaugural Tour de 4 is tailored to individuals’ physical abilities and aims to challenge assumptions about stage 4 cancerMel Erwin is pragmatic about what it took to get her on a bike. “I have one and a...",,,0,1,1,0,0,‘I still want to achieve’: people living with stage 4 cancer embrace Chris Hoy charity ride,Inaugural Tour de 4 is tailored to individuals’ physical abilities and aims to challenge assumptions about stage 4 cancer,https://www.theguardian.com/society/2025/sep/06/i-still-want-to-achieve-people-living-with-stage-4-cancer-embrace-chris-hoy-charity-ride,2.0,1,64,11,6,25,71,106,3
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2pzagc2s2v,bafyreihng4lado7ds22izmvoyriw7n3lm4lpa4lw2l7chlyz7kboxjcoxm,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T16:42:34.008Z,2025-08-10T16:27:51.000000Z,"In Dongen geen rellen of vuurwerkbommen – maar méér geld voor de noodopvang. Met dank aan de inwoners

In het Brabantse Dongen stemde een kwart van de inwoners  PVV. Toch bleef een noodopvang dánkzij een bewonersinitiatief langer open. „We hebben echt een band opgebouwd.”         
",,,0,1,0,0,0,In Dongen geen rellen of vuurwerkbommen – maar méér geld voor de noodopvang. Met dank aan de inwoners,Asielopvang: In het Brabantse Dongen stemde een kwart van de inwoners PVV. Toch bleef een noodopvang dánkzij een bewonersinitiatief langer open. „We hebben echt een band opgebouwd.”,https://www.nrc.nl/nieuws/2025/08/10/in-dongen-geen-rellen-of-vuurwerkbommen-maar-meer-geld-voor-de-noodopvang-met-dank-aan-de-inwoners-a4902622,1.0,3,54,12,8,11,64,85,4
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lxp7cibl3q2b,bafyreielslwrj3xvv2t6qreqzxsajfdz2coaj37dextw4j4opqu323dsby,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-31T13:34:36.809Z,2025-08-31T13:15:00.000000Z,"Ať se sloučí zdravotní pojišťovny, říká Válek. Padne to až na nás, vadí ANO

Ministr zdravotnictví Vlastimil Válek (TOP 09) by rád snížil počet zdravotních pojišťoven o dvě. Bývalému ministrovi Adamu Vojtěchovi (za ANO) vadí, že problém podle něj současná vláda nechá řešit až své nástupce.
",,,0,2,0,0,0,"Ať se sloučí zdravotní pojišťovny, říká Válek. Padne to až na nás, vadí ANO - Seznam Zprávy","Ministr zdravotnictví Vlastimil Válek (TOP 09) by rád snížil počet zdravotních pojišťoven o dvě. Bývalému ministrovi Adamu Vojtěchovi (za ANO) vadí, že problém podle něj současná vláda nechá řešit až ...",https://www.seznamzpravy.cz/clanek/domaci-politika-at-se-slouci-zdravotni-pojistovny-rika-valek-padne-to-az-na-nas-vadi-ano-285017,2.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lxnond3ciu2n,bafyreigaynfobzm635mi4g2fwll5mclrwslh4jfrwd2cri4slrwqo4q2f4,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-30T23:03:47.103Z,2025-08-30T22:29:45.000000Z,"'Fianna Fáil and Fine Gael are causing a housing crisis' - Kneecap call out politicians during Electric Picnic set

During their set, the rap trio spoke out about Palestine and called out Irish politicians
",,,0,1,0,1,0,Kneecap call out politicians during Electric Picnic set,"During their set, the rap trio spoke out about Palestine and called out Irish politicians",https://www.irishmirror.ie/whats-on/music-nightlife-news/fianna-fail-fine-gael-causing-35820920,2.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3ly3zjwaf3m2s,bafyreif4gx6kggtt4hlyopxta42beqqrlzdyzn7esqw2dlef2xmsvuauja,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-09-05T15:56:00.404Z,2025-09-05T16:05:04.000000Z,"Father Ted creator Linehan wanted to ‘destroy’ anonymity of trans activist, court hears

The 57-year-old Irish comedy writer is on trial at Westminster Magistrates’ Court accused of harassing trans woman Sophia Brooks.
",,,0,1,0,1,0,"Father Ted creator Linehan wanted to ‘destroy’ anonymity of trans activist, court hears | BreakingNews.ie",The 57-year-old Irish comedy writer is on trial at Westminster Magistrates’ Court accused of harassing trans woman Sophia Brooks.,https://www.breakingnews.ie/world/father-ted-creator-linehan-wanted-to-destroy-anonymity-of-trans-activist-1803037.html,2.0,1,64,11,6,25,71,106,3
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2k6rv4na2v,bafyreihdiwvjxsnpfmnat772vzwewbnn2ctnkvpgfuk5ukws53tcflbjwa,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T14:58:18.205Z,2025-08-10T14:45:17.000000Z,"McNulty slaat dubbelslag in tijdrit en grijpt eindzege in Ronde van Polen

Brandon McNulty heeft zondag de Ronde van Polen op zijn naam geschreven. De Amerikaan sloeg in de laatste etappe een dubbelslag in een individuele tijdrit.
",,,0,1,0,0,0,McNulty slaat dubbelslag in tijdrit en grijpt eindzege in Ronde van Polen,Brandon McNulty heeft zondag de Ronde van Polen op zijn naam geschreven. De Amerikaan sloeg in de laatste etappe een dubbelslag in een individuele tijdrit.,https://www.nu.nl/wielrennen/6365226/mcnulty-slaat-dubbelslag-in-tijdrit-en-grijpt-eindzege-in-ronde-van-polen.html,1.0,3,54,12,8,11,64,85,4
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lxoy3p5p4u2f,bafyreickktnepvzhpnefjsobgl522zuihioduejiasn23gvd3rmq3icl5i,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-31T11:25:33.103Z,2025-08-31T10:56:54.000000Z,"STEM: ANO drží pevný náskok, Motoristé se derou do Sněmovny

Pět týdnů před volbami si hnutí ANO v nejnovějším průzkumu agentury STEM drží desetiprocentní náskok před koalicí SPOLU, získalo by přes 31 % voličů. Už druhý model posouvá do Sněmovny Motoristy.
",,,0,2,0,0,0,"STEM: ANO drží pevný náskok, Motoristé se derou do Sněmovny - Seznam Zprávy","Pět týdnů před volbami si hnutí ANO v nejnovějším průzkumu agentury STEM drží desetiprocentní náskok před koalicí SPOLU, získalo by přes 31 % voličů. Už druhý model posouvá do Sněmovny Motoristy.",https://www.seznamzpravy.cz/clanek/volby-do-poslanecke-snemovny-stem-ano-drzi-pevny-naskok-motoriste-se-derou-do-snemovny-285015,2.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lxkutqeie42m,bafyreids7yfexhh6pqb43hdxxf6sxqwypppaiistf65x35j24p4es2x3ma,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-29T20:16:45.710Z,2025-08-29T19:47:47.000000Z,"US denies Palestinian officials visas for UN summit on their own statehood

The extraordinary move shows how US President Donald Trump is continuing to indulge its close ally, Israel.
",,,0,1,1,0,0,US denies Palestinian officials visas for UN summit on their own statehood,"The extraordinary move shows how US President Donald Trump is continuing to indulge its close ally, Israel.",https://www.thejournal.ie/us-denies-palestinian-officials-visas-6803314-Aug2025/,2.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3ly4brkdkht2j,bafyreidbpvnxqzxvvtiwke7auvknv2be2wkaoh7iaksbopb7jqtdk7dfj4,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-09-05T18:23:25.908Z,2025-09-05T15:03:00.000000Z,"A new Denzel Washington thriller with 88% on Rotten Tomatoes is streaming now

The crime thriller sees him reuniting with his Inside Man and Malcolm X director Spike Lee. Highest 2 Lowest, the...
The post A new Denzel Washington thriller with 88% on Rotten Tomatoes is streaming now appeared...",,,0,1,1,0,0,,,https://www.joe.ie/movies-tv/highest-2-lowest-streaming-new-denzel-washington-movies-thriller-853399,2.0,1,64,11,6,25,71,106,3
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2bn4tcc62v,bafyreif3ifuevzlm5iuu5a45r52ic3tmqjvxtpsa4fgvtwgbwqpekhk2wq,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T12:25:15.305Z,2025-08-10T12:00:43.000000Z,"Velen weten het niet, maar Lowlands begon ooit in Utrecht (en daar keert het voor één keer weer terug)

Lowlands in Biddinghuizen is al meer dan dertig jaar een begrip in de Nederlandse festivalcultuur. Toch weten maar weinig mensen dat de vrije geest hiervan zijn oorsprong vindt in Utrecht. In...",,,0,1,0,0,0,"Velen weten het niet, maar Lowlands begon ooit in Utrecht (en daar keert het voor één keer weer terug)",Lowlands in Biddinghuizen is al meer dan dertig jaar een begrip in de Nederlandse festivalcultuur. Toch weten maar weinig mensen dat de vrije geest hiervan zijn oorsprong vindt in Utrecht. In de Jaarb...,https://www.ad.nl/show/velen-weten-het-niet-maar-lowlands-begon-ooit-in-utrecht-en-daar-keert-het-voor-een-keer-weer-terug~a87b7003/,1.0,3,54,12,8,11,64,85,4
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lxowsiql342b,bafyreic35qzdk7xih3luhssktj5r3gv64nmg2tx5nbgiwr7dzg5fyfaa74,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-31T11:02:30.003Z,2025-08-31T10:22:00.000000Z,"Model STEM: ANO a Spolu oslabilo, SPD si naopak polepšilo. Do Sněmovny by se dostali i Motoristé

Sněmovní volby by nyní podle modelu agentury STEM vyhrálo hnutí ANO se ziskem 31,2 procenta hlasů. Druhá koalice Spolu by měla 20,9 procenta. V obou případech jde oproti minulému týdnu o pokles....",,,0,2,0,0,0,,,https://www.irozhlas.cz/volby/model-stem-ano-a-spolu-oslabilo-spd-si-naopak-polepsilo-do-snemovny-se-dostali-i_2508311216_fso,2.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lxdc3o2u7a27,bafyreicebndu23j3ssxdw43acmmly3wl7ys5ianufo3fdsulb3irkxfxie,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-26T19:52:32.206Z,2025-08-26T20:13:14.000000Z,"Hundreds attend pro-Palestine rally at Government departments

Speakers addressed the crowd at Government Buildings in Dublin before the protesters marched to the Department of Foreign Affairs.
",,,0,1,1,0,0,Hundreds attend pro-Palestine rally at Government departments | BreakingNews.ie,Speakers addressed the crowd at Government Buildings in Dublin before the protesters marched to the Department of Foreign Affairs.,https://www.breakingnews.ie/ireland/hundreds-attend-pro-palestine-rally-at-irish-government-departments-1795934.html,2.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lwb63lpopi2m,bafyreieg4jvg4pkyfrf3gzf77wzqzj6l34pju6p6zrlsyvlmkznvlip24q,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-13T06:10:23.803Z,2025-08-13T06:06:40.000000Z,"Cryptische video doet fans dromen: hinten Stromae en technolegende Paul Kalkbrenner op samenwerking?

Een simpel telefoontje tussen twee mannen, meer is er niet nodig om het internet te doen ontploffen. Niemand minder dan Stromae (40) en de Duitse techno-grootheid Paul Kalkbrenner (48) hebben...",,,0,0,1,0,0,Cryptische video doet fans dromen: hinten Stromae en technolegende Paul Kalkbrenner op samenwerking?,"Een simpel telefoontje tussen twee mannen, meer is er niet nodig om het internet te doen ontploffen. Niemand minder dan Stromae (40) en de Duitse techno-grootheid Paul Kalkbrenner (48) hebben de geruc...",https://www.ad.nl/show/cryptische-video-doet-fans-dromen-hinten-stromae-en-technolegende-paul-kalkbrenner-op-samenwerking~aed43209/,1.0,1,64,11,6,25,71,106,3
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw26yytwhr2j,bafyreidvcepgkq42jscsxrx6puqlw42cmgn657ns7frfyuu5mawrhxwk7e,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T11:38:12.603Z,2025-08-10T11:30:58.000000Z,"Feyenoord maakt in de steigers alvast een ‘steady’ indruk: ‘Goed gevoel over waar we nu staan’

Het nieuwe Feyenoord staat nog half in de steigers, maar de verbouwing ligt op schema: tegen NAC werd eindelijk weer eens een openingsduel in de competitie gewonnen (2-0). Dinsdag tegen Fenerbahçe in...",,,0,1,0,0,0,Feyenoord maakt in de steigers alvast een ‘steady’ indruk: ‘Goed gevoel over waar we nu staan’,"Het nieuwe Feyenoord staat nog half in de steigers, maar de verbouwing ligt op schema: tegen NAC werd eindelijk weer eens een openingsduel in de competitie gewonnen (2-0). Dinsdag tegen Fenerbahçe in ...",https://www.ad.nl/voetbal/feyenoord-maakt-in-de-steigers-alvast-een-steady-indruk-goed-gevoel-over-waar-we-nu-staan~a781665e/,1.0,3,54,12,8,11,64,85,4
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lxov4ywwdx2o,bafyreigxcwlziveo5jdw36tefyvtyhiqicpgbrv4wp4nv6l2x3viy2bdee,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-31T10:32:35.205Z,2025-08-31T10:16:00.000000Z,"Model STEM: ANO a Spolu oslabilo, SPD si naopak polepšilo. Do Sněmovny by se dostali i Motoristé

Sněmovní volby by nyní podle modelu agentury STEM vyhrálo hnutí ANO se ziskem 31,2 procenta hlasů. Druhá koalice Spolu by měla 20,9 procenta. V obou případech jde oproti minulému týdnu o pokles....",,,0,2,0,0,0,,,https://www.irozhlas.cz/volby/model-stem-ano-a-spolu-oslabilo-spd-si-naopak-polepsilo-do-snemovny-se-dostali-i_2508311216_fso,2.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lxc7ho57q32d,bafyreihmfmbqywifp365yuxhvg4wyweu2gmyqlsvxsve3qrkbvx6l5xwru,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-26T09:32:53.719Z,2025-08-26T09:18:23.000000Z,"Over 200 former EU officials urge major action against Israel over Gaza

The unprecedented number of signatories noted the rapidly escalating humanitarian crisis in Gaza.
",,,0,1,0,1,0,,,https://www.thejournal.ie/eu-officials-urge-action-against-israel-6799326-Aug2025/,2.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lwanxspidz2w,bafyreiezsbdycre2jtth62lfydvuuquubrdexwkmvyb7s3csjbtjv2glzu,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-13T01:21:57.606Z,2025-08-13T01:10:00.000000Z,"Calvin Harris treurt om vermoorde haan

De haan van Calvin Harris is overleden. Het dier is volgens de Britse dj omgekomen door een aanval van de hond van zijn buren. Op Instagram laat hij weten dat hij er kapot van is.
",,,0,0,0,1,0,Calvin Harris treurt om vermoorde haan,De haan van Calvin Harris is overleden. Het dier is volgens de Britse dj omgekomen door een aanval van de hond van zijn buren. Op Instagram laat hij weten dat hij er kapot van is.,https://www.rtl.nl/boulevard/artikel/5523014/calvin-harris-treurt-om-vermoorde-haan,1.0,1,64,11,6,25,71,106,3
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2acweizl2v,bafyreiazuk7iukmmtjwa5dlpsy3d34djr4fhn6aiqw6rhry6fxpf7rbcxi,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T12:01:39.005Z,2025-08-10T11:30:00.000000Z,"Verbouwing Feyenoord ligt op schema: ‘Dat ik een aanloopje heb gehad, heeft me wel geholpen’

Het nieuwe Feyenoord staat nog half in de steigers, maar de verbouwing ligt op schema: tegen NAC werd eindelijk weer eens een openingsduel in de competitie gewonnen (2-0). Dinsdag tegen Fenerbahçe in...",,,0,1,0,0,0,"Verbouwing Feyenoord ligt op schema: ‘Dat ik een aanloopje heb gehad, heeft me wel geholpen’","Het nieuwe Feyenoord staat nog half in de steigers, maar de verbouwing ligt op schema: tegen NAC werd eindelijk weer eens een openingsduel in de competitie gewonnen (2-0). Dinsdag tegen Fenerbahçe in ...",https://www.ad.nl/voetbal/verbouwing-feyenoord-ligt-op-schema-dat-ik-een-aanloopje-heb-gehad-heeft-me-wel-geholpen~a781665e/,1.0,3,54,12,8,11,64,85,4
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lxov4x7j6c2g,bafyreifq3eylwkvuzmqlyhde7hchoeedsmzhvsqde3orshv43g5fel5sd4,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-31T10:32:33.205Z,2025-08-31T10:08:37.000000Z,"Průzkumům dál vládne ANO, SPD je před Starosty. Těsně by se dostali i Motoristé

Podle nejnovějšího volebního průzkumu agentury STEM by říjnové volby do Poslanecké sněmovny vyhrálo hnutí ANO, a to se ziskem 31,2 procenta hlasů. S odstupem přes deset procentních bodů se nachází koalice SPOLU....",,,0,2,0,0,0,,,https://www.lidovky.cz/domov/predvolebni-pruzkum-vyhra-ano.A250831_120837_ln_domov_lvot#utm_source=rss&amp;utm_medium=feed&amp;utm_campaign=ln_lidovky&amp;utm_content=main,2.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3ly6gzs3lff2d,bafyreibvv6cm2ir2y3ks54wqn5v26rysdonrijmqpgpjfzmv47k4g7g6h4,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-09-06T15:02:51.206Z,2025-09-06T15:14:59.000000Z,"Call on workers to refuse to use Israeli goods at pro-Palestine rally in Belfast

Organisers of the march led chants outside Starbucks, Barclays, Axa and Leonardo Hotels.
",,,0,1,1,0,0,Call on workers to refuse to use Israeli goods at pro-Palestine rally in Belfast | BreakingNews.ie,"Organisers of the march led chants outside Starbucks, Barclays, Axa and Leonardo Hotels.",https://www.breakingnews.ie/ireland/call-on-workers-to-refuse-to-use-israeli-goods-at-pro-palestine-rally-in-belfast-1803867.html,2.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw7ojxmx322n,bafyreiesop4sntdbi2tyuy6ihnudupwcngjlccdzlwsqistfp73hvvts7q,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-12T15:59:27.104Z,2025-08-12T15:42:42.000000Z,"Motoragent (39) komt om bij ongeluk Weesp, bestuurder auto aangehouden

Een politieagent op de motor is overleden door een aanrijding met een auto op de N236 bij Weesp. De 39-jarige agent was in burger tijdens diensttijd, meldt de politie.
        De 56-jarige automobilist van de auto is in...",,,0,0,0,1,0,"Motoragent (39) komt om bij ongeluk Weesp, bestuurder auto aangehouden","Omstanders begonnen direct met reanimeren, maar de agent overleed ter plaatse aan zijn verwondingen.",https://nos.nl/artikel/2578442-motoragent-39-komt-om-bij-ongeluk-weesp-bestuurder-auto-aangehouden,1.0,1,64,11,6,25,71,106,3
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw6udurllj2g,bafyreihax4so5fenj4t6uhifbj4h6y47hta5scbo2fmp43pqz2ydvmpqem,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-12T08:10:44.404Z,2025-08-10T09:24:24.000000Z,"NU+ | Misstanden bij Saints &amp; Stars zijn 'wake-upcall voor hele influencersector'

Onlangs werd bekend dat sportschoolketen Saints &amp; Stars zich schuldig zou maken aan uitbuiting van werknemers. Influencers die met het bedrijf samenwerken, namen snel afstand. Maar hoe zit het met hun...",,,0,1,0,0,0,,,https://www.nu.nl/media/6365099/misstanden-bij-saints-stars-zijn-wake-upcall-voor-hele-influencersector.html,1.0,3,54,12,8,11,64,85,4
